Currstock|ProductID|SubDepartmentID|SellingPrice|VatCode|Description|AltDescription|PackSize|CurrentStock|MinimumStock|LabelType|StockOnOrder|PosTextl|ShelfLableText|DiscountGroup|DiscountAmount|DiscountPercent|Price2|Price3|Price4|Bomm|UofMQty|Unit|AvgCost|DepartmentID|LinkNumber|Weight|SoldInCases|ProductType|SeasonId|RoundingMethod|Inactive|ContentsQty|UnitOfMeasure|UnitOfMeasurePPU|InheritOrderParams|IdealStock|CoverDays|UseTargetMargin|WeightItem|ProdNo|SoFormula|Deleted|CourseID|Purpose|DiaWeight|LabelCount|UsePIDTargetMargin|PIDTargetMargin|BOMType|BOMShowOnReceipt|BOMUseCostPrice|BOMProduction|KPInheritFromSubDep|NotForSale|Price5|Price6|StockUnitID|StockUOM|BaseUnitID|BasePrice|ProductCat|PackUOM|PackUnitID|CompUOM|CompUnitID|IngredientPID|BOMForecast|MaxiPrice|DepositPID|NoStock|ExternalType|ExternalCode|IsSecondaryVAT|DepositPID2|ProductCat2|PrimaryVATText|SecondaryVATText|BOSubDepartmentSubDepartmentID|BOSubDepartmentDepartmentID|BOSubDepartmentDescription|BOSubDepartmentVatCode|BOSubDepartmentTargetMargin|BOSubDepartmentIdealStock|BOSubDepartmentMinimumStock|BOSubDepartmentSOFormula|BOSubDepartmentCoverDays|BOSubDepartmentTargetGoodWastagePct|BOSubDepartmentIGCode_Default|BOSubDepartmentMinVisStock|BOSubDepartmentAge|BOSubDepartmentLocalItemsAllow|BODepartmentDepartmentID|BODepartmentDescription|BODepartmentIGCode_Default|BOVatRatesVatCode|BOVatRatesVatRate|BOBarCodeBarCode|BOProductSumOnOrder|BOProductSumSalesLastWeek|BOProductSumSalesYTD|BOProductSumSalesAVG|BOProductSumSellingPrice|BOProductSumCaseQty|BOProductSumCaseCostPrice|BOProductSumMaxPrice|ProductCategoryNumber|ProductCategorysValue1|UnitConvertFromUnitID|UnitConvertToUnitID|UnitConvertFactor|UnitConvertDeleted|UnitConvertLastChanged|UnitConvertUserID|BOProductAVGCostCalculatedAvgCost|BOProductAVGCostAvgCost|BOProductAVGCostLatestCost|BOVatRatesVatCode|BOVatRatesVatRate|BOVatRatesText|BOSupplierProductSupplierID|BOSupplierProductPrimarySupplier|BOSupplierProductSupplierProductID|BOSupplierProductCaseQuantity|BOSupplierProductRecRetailPrice|BOSupplierProductMaxOrderQty|BOSupplierProductMinOrderQty|BOSupplierProductSplitCaseOrder|BOSupplierProductCaseCostPrice|BOSupplierProductWHCaseQty|BOSupplierProductCaseCostPrice2|BOSupplierProductOrderUOM|BOSupplierProductOrderUnitID|BOSupplierProductOrderPack|BOSupplierProductUseStockUnitInGR|BOSupplierProductStockUnitCost|BOSupplierProductCurrCaseCostPrice|BOSupplierProductBaseUnitCost|BOSupplierProductDepositValue|BOSupplierSupplierID|BOSupplierSupplierName|BOSupplierDeleted|BOSupplierCostPricesSupplierID|BOSupplierCostPricesProductID|BOSupplierCostPricesStoreID|BOSupplierCostPricesCaseCostPrice|BOSupplierCostPricesCaseQty|UnitConvert2FromUnitID|UnitConvert2ToUnitID|UnitConvert2Factor|UnitConvert3FromUnitID|UnitConvert3ToUnitID|UnitConvert3Factor|BOProductCategoryText|BOProductCategory2Value|BOProductCategory2Text|UnitCost|Barcode|TargetMargin|BOStockSUMCalculatedCurrStock
0|C0000001828|502303|25.0|0|Hunkemoller E25 E-Gift|Hunkemoller E25 E-Gift||0|0|M|0|null|Hunkemoller E25 E-Gift|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5023|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|1|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|0.0|6000|1||1||false|false|25.0||false|6|H7139|false|null|null|null|null|502303|5023|Other Phone Cards|0|0|0|0|1|0|null|13|0|0|false|5023|Phone Cards|13|0|0||0|0|0|0.0|25.0|1|23.75|25.0|6000|SPECIALITEITEN N|EACH|EACH|1|false|2019-10-30 22:02:09.913|ADMIN|0.0|23.75|23.75|0|0|0% (0)|C000000012|true|H7139|1|0.0|0|0|false|23.75|1|0.0|1|EACH||false|23.75|23.75|23.75|null|C000000012|Hand Nederland BV|false|C000000012|C0000001828|0848|23.75|1|EACH|EACH|1|EACH|EACH|1||null||0.0||0|0
0|C0000001831|502303|10.0|0|Spotify E10 E-Gift|Spotify E10 E-Gift||0|0|M|0|null|Spotify E10 E-Gift|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5023|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|1|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|0.0|6000|1||1||false|false|10.0||false|6|H0504|false|null|null|null|null|502303|5023|Other Phone Cards|0|0|0|0|1|0|null|13|0|0|false|5023|Phone Cards|13|0|0||0|0|0|0.0|10.0|1|9.4|10.0|6000|SPECIALITEITEN N|EACH|EACH|1|false|2019-10-30 22:02:09.913|ADMIN|0.0|9.4|9.4|0|0|0% (0)|C000000012|true|H0504|1|0.0|0|0|false|9.4|1|0.0|1|EACH||false|9.4|9.4|9.4|null|C000000012|Hand Nederland BV|false|C000000012|C0000001831|0848|9.4|1|EACH|EACH|1|EACH|EACH|1||null||0.0||0|0
0|C0000001832|502303|15.0|0|Google Play E15 E-Gift|Google Play E15 E-Gift||0|0|M|0|null|Google Play E15 E-Gift|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5023|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|1|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|0.0|6000|1||1||false|false|15.0||false|6|H7441|false|null|null|null|null|502303|5023|Other Phone Cards|0|0|0|0|1|0|null|13|0|0|false|5023|Phone Cards|13|0|0||0|0|0|0.0|15.0|1|14.4|15.0|6000|SPECIALITEITEN N|EACH|EACH|1|false|2019-10-30 22:02:09.913|ADMIN|0.0|14.4|14.4|0|0|0% (0)|C000000012|true|H7441|1|0.0|0|0|false|14.4|1|0.0|1|EACH||false|14.4|14.4|14.4|null|C000000012|Hand Nederland BV|false|C000000012|C0000001832|0848|14.4|1|EACH|EACH|1|EACH|EACH|1||null||0.0||0|0
0|C0000001833|502303|10.0|0|Nationale Bioscoop Bon E10 E-Gift 2|Nationale Bioscoop Bon E10 E-Gift 2||0|0|M|0|null|Nationale Bioscoop Bon E10 E-Gift 2|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5023|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|1|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|0.0|6000|1||1||false|false|10.0||false|6|H3911|false|null|null|null|null|502303|5023|Other Phone Cards|0|0|0|0|1|0|null|13|0|0|false|5023|Phone Cards|13|0|0||0|0|0|0.0|10.0|1|9.65|10.0|6000|SPECIALITEITEN N|EACH|EACH|1|false|2019-10-30 22:02:09.913|ADMIN|0.0|9.65|9.65|0|0|0% (0)|C000000012|true|H3911|1|0.0|0|0|false|9.65|1|0.0|1|EACH||false|9.65|9.65|9.65|null|C000000012|Hand Nederland BV|false|C000000012|C0000001833|0848|9.65|1|EACH|EACH|1|EACH|EACH|1||null||0.0||0|0
0|C0000001834|502303|25.0|0|VVV Lekkerweg E25 E-Gift|VVV Lekkerweg E25 E-Gift||0|0|M|0|null|VVV Lekkerweg E25 E-Gift|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5023|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|1|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|25.0|6000|1||1||false|false|25.0||false|6|H3961|false|null|null|null|null|502303|5023|Other Phone Cards|0|0|0|0|1|0|null|13|0|0|false|5023|Phone Cards|13|0|0||0|0|0|0.0|25.0|1|23.75|25.0|6000|SPECIALITEITEN N|EACH|EACH|1|false|2019-10-30 22:02:09.913|ADMIN|0.0|23.75|23.75|0|0|0% (0)|C000000012|true|H3961|1|0.0|0|0|false|23.75|1|0.0|1|EACH||false|23.75|23.75|23.75|null|C000000012|Hand Nederland BV|false|C000000012|C0000001834|0848|23.75|1|EACH|EACH|1|EACH|EACH|1||null||0.0||0|0
0|C0000001835|502303|15.0|0|Nintendo eShop E15 E-Gift|Nintendo eShop E15 E-Gift||0|0|M|0|null|Nintendo eShop E15 E-Gift|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5023|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|1|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|15.0|6000|1||1||false|false|15.0||false|6|H8715|false|null|null|null|null|502303|5023|Other Phone Cards|0|0|0|0|1|0|null|13|0|0|false|5023|Phone Cards|13|0|0||0|0|0|0.0|15.0|1|14.25|15.0|6000|SPECIALITEITEN N|EACH|EACH|1|false|2019-10-30 22:02:09.913|ADMIN|0.0|14.25|14.25|0|0|0% (0)|C000000012|true|H8715|1|0.0|0|0|false|14.25|1|0.0|1|EACH||false|14.25|14.25|14.25|null|C000000012|Hand Nederland BV|false|C000000012|C0000001835|0848|14.25|1|EACH|EACH|1|EACH|EACH|1||null||0.0||0|0
0|C0000002050|502303|25.0|0|Diner Cadeau E25 E-Gift|Diner Cadeau E25 E-Gift||0|0|M|0|null|Diner Cadeau E25 E-Gift|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5023|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|1|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|0.0|6000|1||1||false|false|25.0||false|6|H7042|false|null|null|null|null|502303|5023|Other Phone Cards|0|0|0|0|1|0|null|13|0|0|false|5023|Phone Cards|13|0|0||0|0|0|0.0|25.0|1|21.75|25.0|6000|SPECIALITEITEN N|EACH|EACH|1|false|2019-10-30 22:02:09.913|ADMIN|0.0|21.75|21.75|0|0|0% (0)|C000000012|true|H7042|1|0.0|0|0|false|21.75|1|0.0|1|EACH||false|21.75|21.75|21.75|null|C000000012|Hand Nederland BV|false|C000000012|C0000002050|0848|21.75|1|EACH|EACH|1|EACH|EACH|1||null||0.0||0|0
0|C0000002051|502303|25.0|0|Google Play E25 E-Gift|Google Play E25 E-Gift||0|0|M|0|null|Google Play E25 E-Gift|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5023|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|1|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|0.0|6000|1||1||false|false|25.0||false|6|H7442|false|null|null|null|null|502303|5023|Other Phone Cards|0|0|0|0|1|0|null|13|0|0|false|5023|Phone Cards|13|0|0||0|0|0|0.0|25.0|1|24.0|25.0|6000|SPECIALITEITEN N|EACH|EACH|1|false|2019-10-30 22:02:09.913|ADMIN|0.0|24.0|24.0|0|0|0% (0)|C000000012|true|H7442|1|0.0|0|0|false|24.0|1|0.0|1|EACH||false|24.0|24.0|24.0|null|C000000012|Hand Nederland BV|false|C000000012|C0000002051|0848|24.0|1|EACH|EACH|1|EACH|EACH|1||null||0.0||0|0
0|C0000002052|502303|15.0|0|Fashion Cheque E15 E-Gift|Fashion Cheque E15 E-Gift||0|0|M|0|null|Fashion Cheque E15 E-Gift|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5023|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|1|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|0.0|6000|1||1||false|false|15.0||false|6|H7521|false|null|null|null|null|502303|5023|Other Phone Cards|0|0|0|0|1|0|null|13|0|0|false|5023|Phone Cards|13|0|0||0|0|0|0.0|15.0|1|14.7|15.0|6000|SPECIALITEITEN N|EACH|EACH|1|false|2019-10-30 22:02:09.913|ADMIN|0.0|14.7|14.7|0|0|0% (0)|C000000012|true|H7521|1|0.0|0|0|false|14.7|1|0.0|1|EACH||false|14.7|14.7|14.7|null|C000000012|Hand Nederland BV|false|C000000012|C0000002052|0848|14.7|1|EACH|EACH|1|EACH|EACH|1||null||0.0||0|0
0|C0000002053|502303|10.0|0|Nationale Bioscoop Bon E10 E-Gift|Nationale Bioscoop Bon E10 E-Gift||0|0|M|0|null|Nationale Bioscoop Bon E10 E-Gift|0|0.0|0|0.0|0.0|0.0| |1|EACH|0.0|5023|0|0.0|false|   |null|0|false|0|||true|0|0|false|false|0|1|false|0||0.0|1|true|0|0|0|0.0|0|false|false|0.0|0.0|EACH|1|EACH|0.0|6000|1||1||false|false|10.0||false|6|H3908|false|null|null|null|null|502303|5023|Other Phone Cards|0|0|0|0|1|0|null|13|0|0|false|5023|Phone Cards|13|0|0||0|0|0|0.0|10.0|1|9.65|10.0|6000|SPECIALITEITEN N|EACH|EACH|1|false|2019-10-30 22:02:09.913|ADMIN|0.0|9.65|9.65|0|0|0% (0)|C000000012|true|H3908|1|0.0|0|0|false|9.65|1|0.0|1|EACH||false|9.65|9.65|9.65|null|C000000012|Hand Nederland BV|false|C000000012|C0000002053|0848|9.65|1|EACH|EACH|1|EACH|EACH|1||null||0.0||0|0
